STT,URL livesite,Topic tag,"Key chính(Research
 key phụ)",Vol ,Hạng mục ,Year,Month,Week,File audit content,Dealine,Link Docs,PIC,Content review,Note,Status,Word count,,,,,,,,,,
,https://avada.io/blog/how-export-inventory-shopify/,Shopify; Shopify Knowledge; Shopify inventory,export inventory shopify,70,Audit,2026,4,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/opencart-to-shopify-migration/,Shopify; Shopify migrations; opencart,opencart to shopify migration,70,Audit,2026,5,3,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/volusion-to-shopify-migration/,Shopify; Shopify migrations; volusion,migrate volusion to shopify,70,Audit,2026,5,3,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/high-risk-payment-gateway/,Shopify; Shopify Payments & Gateways,high risk payment processors shopify,70,Audit,2026,4,1,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/beyond-theme-shopify/,Shopify; Shopify theme,beyond shopify theme,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/editions-theme-review/,Shopify; Shopify theme,editions shopify theme,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/expression-theme-shopify/,Shopify; Shopify theme,expression shopify theme,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-themes-for-food-products,Shopify; Shopify theme,food shopify themes,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/gain-shopify-theme/,Shopify; Shopify theme,gain shopify theme,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/habitat-theme-shopify/,Shopify; Shopify theme,habitat shopify theme,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/mode-shopify-theme/,Shopify; Shopify theme,mode theme shopify,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-supplement-theme/,Shopify; Shopify theme,best shopify theme for supplements,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/label-theme-shopify/,Shopify; Shopify theme,label theme shopify,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/notify-app-shopify/,Shopify; Shopify app,notify shopify app,70,Audit,2026,6,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-announcement-bar-apps/,Shopify; Shopify app,shopify announcement bar app,70,Audit,2026,6,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-arabic-theme/,Shopify; Shopify theme,shopify arabic theme,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/how-to-use-liquid-if-else-elsif-statements-in-shopify/,Shopify; Shopify liquid,shopify liquid else if,70,Audit,2026,5,1,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-pricing-in-newzealand/,Shopify; Shopify price & costs;,shopify pricing nz,70,Audit,2026,3,1,,,,Hương,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-pricing-singapore/,Shopify; Shopify price & costs;,shopify pricing singapore,70,Audit,2026,3,1,,,x,,,Bài tốt đã top ,Bỏ qua ,,,,,,,,,,,
,https://avada.io/blog/shopify-theme-examples/,Shopify; Shopify theme,shopify theme examples,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/single-page-shopify-theme/,Shopify; Shopify theme,single page shopify theme,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/spark-theme-shopify/,Shopify; Shopify theme,spark theme shopify,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/sunrise-theme-shopify/,Shopify; Shopify theme,sunrise theme shopify,70,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-weight-based-shipping/,Shopify; Shopfy shipping,shopify weight based shipping,70,Audit,2026,5,2,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-pos-loyalty-program/,Shopify; Shopify Knowledge; Shopify Pos,shopify pos loyalty program,70,Audit,2026,5,4,Country/region-specific content,,,,,,,,,,,,,,,,,
,https://avada.io/blog/clover-vs-shopify,Shopify; Shopify comparresion; clover;,clover vs shopify,70,Audit,2026,4,3,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-b2b-examples/,Shopify; Shopify Knowledge; Shopify b2b,shopify b2b examples,50,Audit,2026,5,1,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-reset-customer-password/,Shopify; Shopify Knowledge,shopify reset customer password,50,Audit,2026,4,1,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-instagram-ads/,Shopify; Shopify marketing; Instagram,how to make instagram ads for shopify,50,Audit,2026,5,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/countdown-timer-shopify-app/,Shopify; Shopify app,countdown app shopify,50,Audit,2026,6,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/app-collections/multi-vendor-marketplace/,Shopify; Shopify app,multi vendor marketplace shopify app,50,Audit,2026,6,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/pinterest-shopify-app/,Shopify; Shopify app,pinterest for shopify app,50,Audit,2026,6,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/size-chart-app-shopify/,Shopify; Shopify app,best size chart app for shopify,50,Audit,2026,6,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/how-to-connect-shopify-card-reader/,Shopify; Shopify integration& connect;,how to connect shopify card reader,50,Audit,2026,5,2,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/how-to-delete-test-orders-in-shopify/,Shopify; Shopify order,how to delete test orders in shopify,50,Audit,2026,5,2,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/how-export-orders-csv-file-shopify/,Shopify; Shopify order,how to export shopify orders to excel,50,Audit,2026,5,2,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/how-to-add-product-size-in-shopify/,Shopify; Shopify Knowledge,how to add product size in shopify,50,Audit,2026,4,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-resize-images/,Shopify; Shopify Knowledge,shopify resize images,50,Audit,2026,4,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/how-change-locations-stock-products-using-bulk-editor-shopify/,Shopify; Shopify Knowledge; Shopify inventory,how to change inventory location shopify,50,Audit,2026,4,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/why-shopify-store-unavailable/,Shopify; Shopify Knowledge,sorry this store is currently unavailable shopify,50,Audit,2026,5,1,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/exhibit-shopify-theme/,Shopify; Shopify theme,exhibit shopify theme,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/fetch-shopify-theme/,Shopify; Shopify theme,fetch shopify theme,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/galleria-theme-shopify/,Shopify; Shopify theme,galleria shopify theme,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-gaming-theme/,Shopify; Shopify theme,gaming shopify theme,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/highlight-theme-shopify/,Shopify; Shopify theme,highlight shopify theme,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/best-shopify-theme-for-home-decor/,Shopify; Shopify theme,best shopify theme for home decor,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-watch-theme/,Shopify; Shopify theme,best shopify theme for watches,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/animated-shopify-themes/,Shopify; Shopify theme,animated shopify themes,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/how-change-device-shopify/,Shopify; Shopify Knowledge,change shopify phone number,50,Audit,2026,5,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/gemini-fashion-shopify-theme/,Shopify; Shopify theme,gemini fashion shopify theme,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/publisher-shopify-theme/,Shopify; Shopify theme,publisher shopify theme,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-app-forum/,Shopify; Shopify app,shopify app forum,50,Audit,2026,6,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-pricing-philippines/,Shopify; Shopify price & costs;,shopify pricing philippines,50,Audit,2026,3,1,,,x,,,Bài tốt đã top ,Bỏ qua ,,,,,,,,,,,
,https://avada.io/blog/shopify-theme-commands/,Shopify; Shopify theme,shopify theme commands,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-themes-for-artists/,Shopify; Shopify theme,shopify themes for artists,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-vintage-themes/,Shopify; Shopify theme,shopify vintage themes,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/stockmart-shopify-theme/,Shopify; Shopify theme,stockmart shopify theme,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/top-500-shopify-store/,Shopify; Shopify Knowledge,top 500 shopify stores,50,Audit,2026,5,1,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/how-archive-fulfilled-order-shopify/,Shopify; Shopify order,shopify archive orders,50,Audit,2026,5,3,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/7-figure-shopify-store/,Shopify; Shopify Knowledge,7 figure shopify store,50,Audit,2026,5,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-vs-etsy-vs-squarespace/,Shopify; Comparresion; etsy; squarespace,shopify vs etsy vs squarespace,50,Audit,2026,4,3,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-vs-printful/,Shopify; Comparresion; printful,shopify vs printful,50,Audit,2026,4,3,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-skincare-theme/,Shopify; Shopify theme,shopify skincare theme,50,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-vs-etsy-vs-amazon,Shopify; Shopify comparresion; etsy; amazon ,etsy vs amazon vs shopify,50,Audit,2026,4,3,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-vs-jimdo,Shopify; Shopify comparresion; jimdo,jimdo vs shopify,50,Audit,2026,4,3,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-toy-store-theme/,Shopify; Shopify Knowledge,shopify toy store theme,40,Audit,2026,5,1,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/split-product-variants/,Shopify; Shopify Knowledge,split products in shopify,40,Audit,2026,4,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-shoes-themes/,Shopify; Shopify theme,best shopify theme for shoes,30,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-wine-themes/,Shopify; Shopify theme,shopify wine theme,20,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-fees-uk-calculator/,Shopify; Shopify tool; Shopify price & costs,shopify fees uk calculator,20,Audit,2026,5,2,Country/region-specific content,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-options-vs-variants/,Shopify; Shopify comparresion; ,shopify options vs variants,20,Audit,2026,4,3,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-theme-like-amazon/,Shopify; Shopify theme,shopify theme like amazon,10,Audit,2026,3,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/how-insert-links-rich-text-editor-on-shopify/,Shopify; Shopify Knowledge,how insert links rich text editor on shopify,0,Audit,2026,5,4,,,,,,,,,,,,,,,,,,
,https://avada.io/blog/shopify-art-store/,Shopify; Shopify Knowledge,shopify art stores,260,Audit,2026,5,1,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-automatically-fulfill-orders/,Shopify; Shopify automatic; Shopify order,shopify automatically fulfill orders,320,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-good-conversion-rate/,Shopify; Shopify marketing,shopify conversion rate,880,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/app-collections/email-marketing,Shopify; Shopify email; Shopify marketing; Shopify tool,shopify email marketing tool,90,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/find-products-to-sell-on-shopify,Shopify; Shopify Knowledge,how to find products to sell on shopify,1900,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-fulfillment-network/,Shopify; Shopify fulfillment,shopify fulfillment network,1600,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-edit-search-engine-listing-webpage-shopify/,Shopify; Shopify marketing; Shopify Seo,search engine listing preview shopify,50,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-seo-problems/,Shopify; Shopify marketing,shopify seo problems,170,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-speed-optimization/,Shopify; Shopify marketing; Shopify Seo,shopify speed optimization,1000,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/increase-conversion-rate-shopify-store/,Shopify; Shopify marketing; Shopify CRO,shopify conversion rate optimization,1600,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/drive-traffic-to-shopify-store/,Shopify; Shopify marketing; Shopify Seo,how to drive traffic to shopify store,480,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-to-create-shopify-store-in-pakistan/,Shopify; Shopify Knowledge,how to create shopify store in pakistan,3600,Audit,2026,,,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-pricing-pakistan/,Shopify; Shopify; Shopify Price & Costs,shopify pakistan price,70,Audit,2026,3,1,,,,Hương,,,,,,,,,,,,,,Done
,https://avada.io/blog/homepage-seo/,Shopify; Shopify marketing; Shopify Seo,shopify edit homepage seo,170,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-set-up-email-forwarding-shopify/,Shopify; Shopify marketing; Shopify email,email forwarding shopify,390,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/app-collections/sales-funnels/,Shopify; Shopify marketing,funnel builder shopify,140,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-reports/,Shopify; Shopify analytic & reporting,shopify reports,1600,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-good-conversion-rate/,Shopify; Shopify marketing,what is a good conversion rate on shopify,210,Audit,2026,6,1,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/promote-advertise-shopify-store/,Shopify; Shopify marketing,how to promote your shopify store,1300,Audit,2026,6,1,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-setting-up-shipping/,Shopify; Shopfy shipping,shopify setting up shipping,1000,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-marketing-strategy/,Shopify; Shopify marketing,shopify marketing strategy,1600,Audit,2026,6,1,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-seo-manager-review/,Shopify; Shopify marketing; Shopify Seo,seo manager shopify,260,Audit,2026,6,1,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-seo-review/,Shopify; Shopify marketing; Shopify Seo,shopify seo review,70,Audit,2026,6,1,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-stores-in-pakistan/,Shopify; Shopify Knowledge,shopify stores in pakistan,1300,Audit,2026,5,1,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/free-shipping-in-shopify/ ,Shopify; Knowledge; Shopfy shipping,how to add free shipping on shopify,390,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-change-fulfillment-location-shopify/,Shopify; fulfillment,how to change fulfillment location shopify,140,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-to-change-shipping-in-shopify/,Shopify; Shopfy shipping,how to change shipping in shopify,140,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-add-shipping-origin-address/,Shopify; Shopfy shipping,how to change shipping address on shopify,110,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/google-ads-conversion-tracking-shopify/,Shopify; Shopify analytic & reporting,google ads conversion tracking shopify,480,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-add-google-map-api-key-theme-shopify/,Shopify; Shopify analytic & reporting,embed google map shopify,260,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-to-search-a-variant-id/,Shopify; Shopify Knowledge,how to find variant id in shopify,50,Audit,2026,4,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-view-fraud-analysis-an-order-shopify/,Shopify; Shopify analytic,fraud analysis shopify,320,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/google-shopping-shopify/,Shopify; Shopify analytic & reporting,google shopping shopify,1600,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/install-google-tag-manager-shopify/,Shopify; Shopify analytic & reporting,google tag manager shopify,2400,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-to-refund-shipping-on-shopify/,Shopify; Shopfy shipping,how to refund shipping on shopify,110,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/add-flat-rate-shipping/ ,Shopify; Shopfy shipping,how to set shipping rates in shopify,590,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-to-set-up-international-shipping-on-shopify/,Shopify; Shopfy shipping,how to set up international shipping on shopify,390,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-void-shipping-label-shopify/,Shopify; Shopfy shipping,how to void shipping label on shopify,70,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-price-in-india/,Shopify; Shopify price & costs;,shopify pricing india,1000,Audit,2026,3,1,,,x,,,Bài tốt đã top ,Bỏ qua ,,,,,,,,,,,Done
,https://avada.io/blog/shopify-price-uk/,Shopify; Shopify price & costs;,shopify uk pricing,2400,Audit,2026,3,1,,,,Hương,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-show-calculated-rates-checkout-shopify/,Shopify; Shopfy shipping,shopify real time shipping rates,50,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/report-shopify-store/,Shopify; Shopify analytic & reporting,report shopify store,590,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-report-tax-shopify/,Shopify; Shopify analytic & reporting; Shopify tax,sales tax report shopify,320,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-print-shipping-label-shopify/,Shopify; Shopify shipping ,shopify shipping labels,1600,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-choose-label-printer-shopify/,Shopify; Shopify shipping ,shipping label printer shopify,590,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-shipping-policy-template/,Shopify; Shopify shipping ,shopify shipping policy,720,Audit,2026,5,3,,,,,,Viết về cách tạo và chỉnh sửa ,,,,,,,,,,,,Done
,https://avada.io/blog/shipping-rates-on-shopify/,Shopify; Shopify shipping ,shopify shipping rates,2400,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-create-new-shipping-zone-shopify/,Shopify; Shopify shipping ,shopify shipping zones,320,Audit,2026,5,3,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/add-social-proof-to-shopify/,Shopify; Shopify marketing,social proof shopify,260,Audit,2026,6,1,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/how-view-sales-reports-shopify/,Shopify; Shopify analytic & reporting,shopify sales reports,590,Audit,2026,5,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/expanse-theme-shopify/,Shopify; Shopify theme,expanse theme shopify,320,Audit,2026,3,4,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-payment-gateway-api/,Shopify; Shopify Payments & Gateways,shopify payment gateway api,30,Audit,2026,4,1,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-stores-in-india/,Shopify; Shopify Knowledge,shopify stores in india,480,Audit,2026,5,1,,,,,,,,,,,,,,,,,,Done
,https://avada.io/blog/shopify-studio-theme/,Shopify; Shopify theme,shopify studio theme,140,Audit,2026,3,4,,,,,,,,,,,,,,,,,,Done
